,Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
3305,2,A1 SH,NEWBY,2837.5,55.79,0.688,2.1,8.25,3.3,1,0.465
3306,2,A1 SH,NEWBY,2838.0,58.54,0.666,2.1,8.85,3.2,1,0.442
3307,2,A1 SH,NEWBY,2838.5,60.95,0.639,2.1,9.65,3.3,1,0.419
3308,2,A1 SH,NEWBY,2839.0,66.56,0.613,3.7,10.65,3.3,1,0.395
3309,2,A1 SH,NEWBY,2839.5,70.88,0.589,5.6,11.4,3.2,1,0.372
3310,2,A1 SH,NEWBY,2840.0,71.57,0.571,6.3,12.45,3.1,1,0.349
3311,3,A1 SH,NEWBY,2840.5,72.53,0.555,6.3,13.45,3.2,1,0.326
3312,3,A1 SH,NEWBY,2841.0,67.99,0.542,6.1,14.35,3.1,1,0.302
3313,2,A1 SH,NEWBY,2841.5,60.31,0.525,5.0,14.1,3.2,1,0.279
3314,2,A1 SH,NEWBY,2842.0,55.52,0.504,6.3,11.55,3.2,1,0.256
3315,2,A1 SH,NEWBY,2842.5,56.07,0.486,5.0,11.0,3.2,1,0.233
3316,2,A1 SH,NEWBY,2843.0,62.67,0.473,-2.6,15.8,3.2,1,0.209
3317,2,A1 SH,NEWBY,2843.5,66.9,0.471,-2.2,21.4,3.2,1,0.186
3318,2,A1 SH,NEWBY,2844.0,68.54,0.477,3.1,24.25,3.2,1,0.163
3319,2,A1 SH,NEWBY,2844.5,68.7,0.483,3.3,22.85,3.2,1,0.14
3320,5,A1 SH,NEWBY,2845.0,63.2,0.489,9.5,17.25,3.4,2,0.116
3321,5,A1 SH,NEWBY,2845.5,60.33,0.493,11.6,15.6,3.7,2,0.093
3322,5,A1 SH,NEWBY,2846.0,58.16,0.491,12.7,14.35,3.8,2,0.07
3323,5,A1 SH,NEWBY,2846.5,52.61,0.481,9.9,11.45,3.9,2,0.047
3324,3,A1 SH,NEWBY,2847.0,45.72,0.464,5.2,8.8,3.9,1,0.023
3325,6,A1 LM,NEWBY,2847.5,35.92,0.441,4.5,7.95,4.0,2,1.0
3326,6,A1 LM,NEWBY,2848.0,26.62,0.422,3.6,10.7,4.3,2,0.988
3327,7,A1 LM,NEWBY,2848.5,24.14,0.398,5.9,12.55,4.0,2,0.976
3328,7,A1 LM,NEWBY,2849.0,24.36,0.375,6.5,12.95,3.9,2,0.963
3329,7,A1 LM,NEWBY,2849.5,23.28,0.35,6.5,11.85,4.1,2,0.951
3330,7,A1 LM,NEWBY,2850.0,25.7,0.334,7.7,10.95,4.1,2,0.939
3331,7,A1 LM,NEWBY,2850.5,28.2,0.336,8.2,11.2,3.7,2,0.927
3332,7,A1 LM,NEWBY,2851.0,28.35,0.352,8.8,12.1,3.7,2,0.915
3333,7,A1 LM,NEWBY,2851.5,31.71,0.377,9.0,12.8,3.6,2,0.902
3334,7,A1 LM,NEWBY,2852.0,35.52,0.405,9.1,12.75,3.3,2,0.89
3335,7,A1 LM,NEWBY,2852.5,39.11,0.431,9.3,12.55,3.2,2,0.878
3336,5,A1 LM,NEWBY,2853.0,44.57,0.458,10.4,12.4,3.2,2,0.866
3337,5,A1 LM,NEWBY,2853.5,54.42,0.49,11.1,12.35,3.1,2,0.854
3338,5,A1 LM,NEWBY,2854.0,61.72,0.53,10.9,13.15,3.1,2,0.841
3339,5,A1 LM,NEWBY,2854.5,66.81,0.577,11.9,13.55,3.1,2,0.829
3340,4,A1 LM,NEWBY,2855.0,74.17,0.628,11.8,13.5,3.2,2,0.817
3341,4,A1 LM,NEWBY,2855.5,82.18,0.679,9.2,12.5,3.5,2,0.805
3342,4,A1 LM,NEWBY,2856.0,85.67,0.725,5.8,9.4,3.6,2,0.793
3343,4,A1 LM,NEWBY,2856.5,87.06,0.761,1.6,6.3,3.8,2,0.78
3344,4,A1 LM,NEWBY,2857.0,84.2,0.792,-1.2,4.6,3.8,2,0.768
3345,8,A1 LM,NEWBY,2857.5,83.45,0.823,-1.9,4.35,3.9,2,0.756
3346,8,A1 LM,NEWBY,2858.0,90.42,0.86,-1.3,5.75,3.9,2,0.744
3347,6,A1 LM,NEWBY,2858.5,100.83,0.898,1.7,7.65,3.8,2,0.732
3348,4,A1 LM,NEWBY,2859.0,108.34,0.93,4.9,9.65,3.9,2,0.72
3349,4,A1 LM,NEWBY,2859.5,107.75,0.946,6.5,9.85,3.9,2,0.707
3350,4,A1 LM,NEWBY,2860.0,92.63,0.945,5.3,8.55,3.8,2,0.695
3351,4,A1 LM,NEWBY,2860.5,70.46,0.935,1.9,6.25,3.7,2,0.683
3352,8,A1 LM,NEWBY,2861.0,55.67,0.924,-0.5,4.65,3.7,2,0.671
3353,8,A1 LM,NEWBY,2861.5,49.35,0.919,-1.2,4.1,3.6,2,0.659
3354,8,A1 LM,NEWBY,2862.0,46.82,0.918,-1.0,4.8,3.6,2,0.646
3355,8,A1 LM,NEWBY,2862.5,48.11,0.91,-0.1,6.65,3.8,2,0.634
3356,5,A1 LM,NEWBY,2863.0,51.66,0.886,1.5,8.65,3.7,2,0.622
3357,5,A1 LM,NEWBY,2863.5,49.73,0.847,3.2,10.1,3.6,2,0.61
3358,5,A1 LM,NEWBY,2864.0,51.46,0.801,4.1,11.25,3.6,2,0.598
3359,4,A1 LM,NEWBY,2864.5,54.67,0.757,5.0,12.1,3.6,2,0.585
3360,4,A1 LM,NEWBY,2865.0,56.96,0.721,5.2,12.4,3.6,2,0.573
3361,4,A1 LM,NEWBY,2865.5,58.67,0.693,6.2,12.7,3.6,2,0.561
3362,4,A1 LM,NEWBY,2866.0,61.19,0.675,6.6,12.9,3.6,2,0.549
3363,4,A1 LM,NEWBY,2866.5,60.77,0.666,6.7,13.25,3.7,2,0.537
3364,4,A1 LM,NEWBY,2867.0,60.99,0.661,6.2,13.5,3.7,2,0.524
3365,4,A1 LM,NEWBY,2867.5,63.65,0.658,6.1,13.75,3.6,2,0.512
3366,4,A1 LM,NEWBY,2868.0,66.98,0.654,6.0,13.8,3.5,2,0.5
3367,4,A1 LM,NEWBY,2868.5,68.44,0.646,5.5,14.35,3.5,2,0.488
3368,4,A1 LM,NEWBY,2869.0,71.39,0.638,5.0,14.8,3.4,2,0.476
3369,4,A1 LM,NEWBY,2869.5,73.08,0.63,5.2,14.5,3.3,2,0.463
3370,4,A1 LM,NEWBY,2870.0,71.86,0.624,4.9,14.75,3.3,2,0.451
3371,4,A1 LM,NEWBY,2870.5,71.83,0.623,5.2,14.9,3.3,2,0.439
3372,4,A1 LM,NEWBY,2871.0,70.27,0.624,5.8,15.1,3.3,2,0.427
3373,4,A1 LM,NEWBY,2871.5,69.65,0.626,6.2,14.8,3.4,2,0.415
3374,4,A1 LM,NEWBY,2872.0,66.78,0.631,5.7,14.15,3.5,2,0.402
3375,4,A1 LM,NEWBY,2872.5,64.06,0.638,5.9,12.95,3.5,2,0.39
3376,4,A1 LM,NEWBY,2873.0,60.24,0.651,5.1,11.65,3.5,2,0.378
3377,4,A1 LM,NEWBY,2873.5,58.25,0.667,4.2,11.4,3.4,2,0.366
3378,6,A1 LM,NEWBY,2874.0,56.79,0.687,3.5,10.95,3.4,2,0.354
3379,6,A1 LM,NEWBY,2874.5,58.0,0.703,1.8,10.5,3.3,2,0.341
3380,6,A1 LM,NEWBY,2875.0,60.75,0.71,0.8,10.6,3.3,2,0.329
3381,4,A1 LM,NEWBY,2875.5,64.48,0.707,2.5,10.45,3.4,2,0.317
3382,4,A1 LM,NEWBY,2876.0,65.37,0.693,4.1,10.25,3.5,2,0.305
3383,4,A1 LM,NEWBY,2876.5,65.84,0.672,3.2,10.8,3.4,2,0.293
3384,4,A1 LM,NEWBY,2877.0,67.38,0.65,2.7,11.45,3.3,2,0.28
3385,4,A1 LM,NEWBY,2877.5,67.07,0.626,3.0,12.0,3.2,2,0.268
3386,4,A1 LM,NEWBY,2878.0,65.28,0.603,3.6,12.8,3.0,2,0.256
3387,4,A1 LM,NEWBY,2878.5,65.26,0.58,3.3,13.75,2.9,2,0.244
3388,4,A1 LM,NEWBY,2879.0,63.4,0.559,3.1,13.85,2.9,2,0.232
3389,4,A1 LM,NEWBY,2879.5,64.1,0.544,3.0,13.9,2.8,2,0.22
3390,4,A1 LM,NEWBY,2880.0,66.77,0.542,2.7,14.45,2.8,2,0.207
3391,4,A1 LM,NEWBY,2880.5,69.72,0.554,3.2,14.8,2.9,2,0.195
3392,4,A1 LM,NEWBY,2881.0,71.0,0.58,4.4,15.2,3.1,2,0.183
3393,4,A1 LM,NEWBY,2881.5,69.77,0.617,5.9,14.65,3.3,2,0.171
3394,4,A1 LM,NEWBY,2882.0,64.39,0.665,5.5,12.45,3.6,2,0.159
3395,4,A1 LM,NEWBY,2882.5,60.94,0.721,4.9,9.45,4.0,2,0.146
3396,4,A1 LM,NEWBY,2883.0,56.89,0.785,3.4,7.1,4.3,2,0.134
3397,6,A1 LM,NEWBY,2883.5,54.2,0.856,2.7,5.45,4.5,2,0.122
3398,6,A1 LM,NEWBY,2884.0,53.14,0.923,1.3,4.35,4.5,2,0.11
3399,6,A1 LM,NEWBY,2884.5,52.7,0.961,0.9,3.45,4.3,2,0.098
3400,6,A1 LM,NEWBY,2885.0,51.93,0.946,0.7,3.65,4.1,2,0.085
3401,8,A1 LM,NEWBY,2885.5,56.1,0.887,1.1,4.55,4.0,2,0.073
3402,8,A1 LM,NEWBY,2886.0,61.49,0.805,2.5,5.95,3.7,2,0.061
3403,5,A1 LM,NEWBY,2886.5,68.77,0.725,3.8,8.1,3.4,2,0.049
3404,5,A1 LM,NEWBY,2887.0,78.57,0.658,-0.6,14.2,3.2,2,0.037
3405,5,A1 LM,NEWBY,2887.5,85.47,0.61,-2.5,21.35,3.0,2,0.024
3406,5,A1 LM,NEWBY,2888.0,88.63,0.583,-0.6,28.2,3.0,2,0.012
3407,2,B1 SH,NEWBY,2888.5,88.97,0.569,-0.1,31.65,2.9,1,1.0
3408,3,B1 SH,NEWBY,2889.0,84.66,0.567,0.2,30.2,3.1,1,0.968
3409,3,B1 SH,NEWBY,2889.5,76.48,0.574,0.8,24.4,3.4,1,0.935
3410,3,B1 SH,NEWBY,2890.0,69.35,0.595,-0.7,18.45,3.5,1,0.903
3411,3,B1 SH,NEWBY,2890.5,63.07,0.63,7.7,10.55,3.9,1,0.871
3412,3,B1 SH,NEWBY,2891.0,59.01,0.675,7.8,9.3,4.0,1,0.839
3413,3,B1 SH,NEWBY,2891.5,59.94,0.719,8.8,8.0,4.1,1,0.806
3414,3,B1 SH,NEWBY,2892.0,61.89,0.75,6.5,9.45,4.0,1,0.774
3415,3,B1 SH,NEWBY,2892.5,63.84,0.763,6.0,10.1,3.8,1,0.742
3416,3,B1 SH,NEWBY,2893.0,65.13,0.76,6.8,10.7,3.8,1,0.71
3417,3,B1 SH,NEWBY,2893.5,65.86,0.745,6.8,11.2,3.7,1,0.677
3418,3,B1 SH,NEWBY,2894.0,64.98,0.728,7.3,11.25,3.7,1,0.645
3419,3,B1 SH,NEWBY,2894.5,63.13,0.713,6.7,11.25,3.6,1,0.613
3420,3,B1 SH,NEWBY,2895.0,61.3,0.702,6.7,10.65,3.6,1,0.581
3421,3,B1 SH,NEWBY,2895.5,59.07,0.695,6.6,10.5,3.5,1,0.548
3422,3,B1 SH,NEWBY,2896.0,54.86,0.691,4.8,9.9,3.4,1,0.516
3423,3,B1 SH,NEWBY,2896.5,52.06,0.688,3.1,9.45,3.2,1,0.484
3424,2,B1 SH,NEWBY,2897.0,50.25,0.682,1.9,8.85,3.1,1,0.452
3425,2,B1 SH,NEWBY,2897.5,49.94,0.671,1.0,8.6,3.1,1,0.419
3426,2,B1 SH,NEWBY,2898.0,49.52,0.656,0.5,8.45,3.2,1,0.387
3427,2,B1 SH,NEWBY,2898.5,50.38,0.644,0.9,8.35,3.3,1,0.355
3428,2,B1 SH,NEWBY,2899.0,51.74,0.633,1.7,8.85,3.3,1,0.323
3429,2,B1 SH,NEWBY,2899.5,54.38,0.623,3.3,9.95,3.4,1,0.29
3430,2,B1 SH,NEWBY,2900.0,57.35,0.613,5.7,10.75,3.3,1,0.258
3431,2,B1 SH,NEWBY,2900.5,60.11,0.6,7.2,11.0,3.3,1,0.226
3432,2,B1 SH,NEWBY,2901.0,60.58,0.589,8.6,11.4,3.2,1,0.194
3433,2,B1 SH,NEWBY,2901.5,62.39,0.59,8.2,12.6,3.1,1,0.161
3434,2,B1 SH,NEWBY,2902.0,64.39,0.605,3.8,15.3,3.0,1,0.129
3435,2,B1 SH,NEWBY,2902.5,63.97,0.632,0.4,19.4,3.1,1,0.097
3436,2,B1 SH,NEWBY,2903.0,58.9,0.664,1.6,20.6,3.4,1,0.065
3437,2,B1 SH,NEWBY,2903.5,49.15,0.69,-3.2,18.6,3.7,1,0.032
3438,3,B1 SH,NEWBY,2904.0,37.28,0.713,-3.7,13.05,4.0,1,0.01
3439,8,B1 LM,NEWBY,2904.5,37.28,0.713,-3.7,13.05,4.0,2,1.0
3440,8,B1 LM,NEWBY,2905.0,24.56,0.743,-1.9,9.55,4.5,2,0.974
3441,8,B1 LM,NEWBY,2905.5,18.18,0.785,-0.5,8.55,4.6,2,0.947
3442,8,B1 LM,NEWBY,2906.0,15.89,0.841,1.5,8.05,4.6,2,0.921
3443,8,B1 LM,NEWBY,2906.5,15.67,0.898,2.2,7.6,4.6,2,0.895
3444,8,B1 LM,NEWBY,2907.0,15.77,0.932,1.0,7.1,4.5,2,0.868
3445,8,B1 LM,NEWBY,2907.5,14.62,0.928,-0.1,6.35,4.5,2,0.842
3446,8,B1 LM,NEWBY,2908.0,13.92,0.886,-0.3,5.85,4.6,2,0.816
3447,8,B1 LM,NEWBY,2908.5,14.0,0.823,-0.2,6.0,4.4,2,0.789
3448,8,B1 LM,NEWBY,2909.0,15.63,0.759,0.1,7.05,4.1,2,0.763
3449,8,B1 LM,NEWBY,2909.5,18.49,0.708,0.8,9.2,3.9,2,0.737
3450,7,B1 LM,NEWBY,2910.0,23.27,0.664,3.3,10.25,3.8,2,0.711
3451,7,B1 LM,NEWBY,2910.5,29.04,0.627,5.5,10.85,3.6,2,0.684
3452,7,B1 LM,NEWBY,2911.0,33.5,0.597,6.0,9.9,3.6,2,0.658
3453,7,B1 LM,NEWBY,2911.5,35.92,0.575,7.3,8.65,3.7,2,0.632
3454,7,B1 LM,NEWBY,2912.0,37.3,0.572,7.4,8.0,3.8,2,0.605
3455,7,B1 LM,NEWBY,2912.5,37.93,0.587,5.0,8.9,3.9,2,0.579
3456,7,B1 LM,NEWBY,2913.0,37.01,0.622,2.6,9.1,4.0,2,0.553
3457,5,B1 LM,NEWBY,2913.5,34.72,0.671,0.6,8.8,4.2,2,0.526
3458,5,B1 LM,NEWBY,2914.0,33.39,0.723,-1.2,7.9,4.3,2,0.5
3459,6,B1 LM,NEWBY,2914.5,32.48,0.769,-1.6,6.8,4.4,2,0.474
3460,6,B1 LM,NEWBY,2915.0,30.69,0.806,-1.6,6.2,4.8,2,0.447
3461,6,B1 LM,NEWBY,2915.5,30.51,0.833,-0.5,5.45,4.8,2,0.421
3462,8,B1 LM,NEWBY,2916.0,29.42,0.846,0.3,4.95,4.7,2,0.395
3463,8,B1 LM,NEWBY,2916.5,30.47,0.842,-0.8,5.3,4.7,2,0.368
3464,6,B1 LM,NEWBY,2917.0,32.09,0.822,-1.4,6.4,4.7,2,0.342
3465,6,B1 LM,NEWBY,2917.5,32.14,0.79,-2.3,8.15,4.6,2,0.316
3466,8,B1 LM,NEWBY,2918.0,32.99,0.757,-4.5,10.25,4.5,2,0.289
3467,8,B1 LM,NEWBY,2918.5,31.58,0.727,-6.9,11.95,4.5,2,0.263
3468,8,B1 LM,NEWBY,2919.0,29.07,0.706,-7.3,12.75,4.4,2,0.237
3469,8,B1 LM,NEWBY,2919.5,29.97,0.693,-6.7,12.95,4.3,2,0.211
3470,8,B1 LM,NEWBY,2920.0,37.44,0.688,-5.5,12.25,4.3,2,0.184
3471,8,B1 LM,NEWBY,2920.5,52.59,0.687,-4.1,10.65,4.3,2,0.158
3472,6,B1 LM,NEWBY,2921.0,68.18,0.684,-2.3,8.35,4.1,2,0.132
3473,6,B1 LM,NEWBY,2921.5,80.25,0.674,-0.6,7.3,3.9,2,0.105
3474,8,B1 LM,NEWBY,2922.0,86.51,0.65,1.8,7.9,3.7,2,0.079
3475,8,B1 LM,NEWBY,2922.5,86.09,0.616,5.2,8.9,3.4,2,0.053
3476,4,B1 LM,NEWBY,2923.0,86.09,0.616,5.2,8.9,3.4,2,0.053
3477,4,B1 LM,NEWBY,2923.5,83.41,0.579,2.3,14.45,3.2,2,0.026
3478,3,B2 SH,NEWBY,2924.0,84.51,0.545,1.3,19.65,3.2,1,1.0
3479,3,B2 SH,NEWBY,2924.5,85.03,0.521,4.3,25.15,3.1,1,0.889
3480,3,B2 SH,NEWBY,2925.0,87.36,0.5,7.2,28.7,3.1,1,0.778
3481,2,B2 SH,NEWBY,2925.5,85.73,0.481,9.3,28.35,3.2,1,0.667
3482,2,B2 SH,NEWBY,2926.0,80.2,0.465,7.0,24.5,3.1,1,0.556
3483,2,B2 SH,NEWBY,2926.5,76.12,0.456,3.5,19.35,3.1,1,0.444
3484,2,B2 SH,NEWBY,2927.0,74.5,0.467,10.2,14.1,3.5,1,0.333
3485,2,B2 SH,NEWBY,2927.5,73.97,0.498,5.9,16.85,3.5,1,0.222
3486,3,B2 SH,NEWBY,2928.0,71.24,0.545,5.1,20.15,3.6,1,0.111
3487,3,B2 SH,NEWBY,2928.5,66.7,0.605,6.7,21.15,3.9,1,0.01
3488,6,B2 LM,NEWBY,2929.0,66.7,0.605,6.7,21.15,3.9,2,1.0
3489,6,B2 LM,NEWBY,2929.5,59.42,0.663,3.1,18.05,4.2,2,0.963
3490,6,B2 LM,NEWBY,2930.0,49.0,0.713,-0.2,13.7,4.3,2,0.926
3491,6,B2 LM,NEWBY,2930.5,39.46,0.76,-0.9,10.25,4.6,2,0.889
3492,9,B2 LM,NEWBY,2931.0,32.31,0.816,-4.2,10.3,4.7,2,0.852
3493,9,B2 LM,NEWBY,2931.5,26.09,0.886,-8.5,11.75,4.7,2,0.815
3494,9,B2 LM,NEWBY,2932.0,22.37,0.96,-10.4,12.2,4.7,2,0.778
3495,9,B2 LM,NEWBY,2932.5,19.97,1.01,-11.4,11.7,4.7,2,0.741
3496,9,B2 LM,NEWBY,2933.0,18.36,1.013,-11.1,10.25,4.9,2,0.704
3497,9,B2 LM,NEWBY,2933.5,16.5,0.964,-8.2,7.7,5.0,2,0.667
3498,9,B2 LM,NEWBY,2934.0,14.84,0.88,-5.0,5.7,5.0,2,0.63
3499,9,B2 LM,NEWBY,2934.5,15.72,0.786,-5.6,6.4,5.0,2,0.593
3500,8,B2 LM,NEWBY,2935.0,17.86,0.7,-6.3,8.45,4.9,2,0.556
3501,8,B2 LM,NEWBY,2935.5,19.9,0.623,-7.7,11.45,4.7,2,0.519
3502,8,B2 LM,NEWBY,2936.0,22.42,0.561,-9.5,14.45,4.6,2,0.481
3503,8,B2 LM,NEWBY,2936.5,22.62,0.517,-10.2,16.1,4.5,2,0.444
3504,8,B2 LM,NEWBY,2937.0,20.93,0.489,-9.8,16.2,4.4,2,0.407
3505,8,B2 LM,NEWBY,2937.5,19.85,0.48,-8.9,15.65,4.3,2,0.37
3506,8,B2 LM,NEWBY,2938.0,18.3,0.494,-7.7,14.65,4.1,2,0.333
3507,6,B2 LM,NEWBY,2938.5,19.39,0.531,-6.7,13.35,3.8,2,0.296
3508,6,B2 LM,NEWBY,2939.0,24.34,0.585,-5.0,11.2,3.8,2,0.259
3509,6,B2 LM,NEWBY,2939.5,29.67,0.646,-3.2,8.4,3.8,2,0.222
3510,6,B2 LM,NEWBY,2940.0,33.9,0.709,-2.2,6.3,3.8,2,0.185
3511,6,B2 LM,NEWBY,2940.5,39.83,0.757,-1.5,4.95,3.9,2,0.148
3512,6,B2 LM,NEWBY,2941.0,44.94,0.794,-0.4,4.7,3.9,2,0.111
3513,4,B2 LM,NEWBY,2941.5,48.55,0.814,0.0,6.2,3.8,2,0.074
3514,3,B3 SH,NEWBY,2942.0,57.21,0.779,3.8,8.5,3.6,1,1.0
3515,3,B3 SH,NEWBY,2942.5,60.19,0.732,3.8,9.0,3.5,1,0.952
3516,3,B3 SH,NEWBY,2943.0,60.63,0.684,4.0,9.4,3.4,1,0.905
3517,3,B3 SH,NEWBY,2943.5,64.74,0.645,-2.3,14.75,3.2,1,0.857
3518,3,B3 SH,NEWBY,2944.0,72.79,0.623,-2.9,18.95,3.1,1,0.81
3519,3,B3 SH,NEWBY,2944.5,78.41,0.614,-1.7,22.15,3.0,1,0.762
3520,3,B3 SH,NEWBY,2945.0,83.39,0.607,-0.9,21.65,3.1,1,0.714
3521,3,B3 SH,NEWBY,2945.5,82.25,0.6,1.9,17.85,3.3,1,0.667
3522,3,B3 SH,NEWBY,2946.0,75.88,0.592,7.3,12.25,3.4,1,0.619
3523,2,B3 SH,NEWBY,2946.5,72.24,0.589,2.9,12.45,3.3,1,0.571
3524,2,B3 SH,NEWBY,2947.0,67.99,0.589,3.5,11.95,3.2,1,0.524
3525,3,B3 SH,NEWBY,2947.5,65.41,0.59,3.9,11.45,3.3,1,0.476
3526,3,B3 SH,NEWBY,2948.0,64.93,0.588,3.3,10.65,3.3,1,0.429
3527,2,B3 SH,NEWBY,2948.5,61.87,0.579,1.8,11.1,3.2,1,0.381
3528,2,B3 SH,NEWBY,2949.0,59.81,0.565,3.9,10.85,3.2,1,0.333
3529,2,B3 SH,NEWBY,2949.5,60.59,0.547,5.0,11.6,3.2,1,0.286
3530,2,B3 SH,NEWBY,2950.0,65.68,0.529,6.1,11.75,3.2,1,0.238
3531,2,B3 SH,NEWBY,2950.5,73.12,0.519,7.0,12.1,3.2,1,0.19
3532,2,B3 SH,NEWBY,2951.0,77.69,0.52,8.5,12.85,3.3,1,0.143
3533,3,B3 SH,NEWBY,2951.5,77.23,0.537,10.0,13.9,3.4,1,0.095
3534,3,B3 SH,NEWBY,2952.0,72.51,0.567,11.2,14.1,3.5,1,0.048
3535,3,B3 SH,NEWBY,2952.5,59.53,0.605,10.2,13.3,3.9,1,0.01
3536,5,B3 LM,NEWBY,2953.0,59.53,0.605,10.2,13.3,3.9,2,1.0
3537,8,B3 LM,NEWBY,2953.5,46.1,0.644,6.5,12.45,4.0,2,0.9
3538,8,B3 LM,NEWBY,2954.0,34.9,0.68,2.6,8.5,4.3,2,0.8
3539,8,B3 LM,NEWBY,2954.5,27.06,0.711,-0.4,6.7,4.4,2,0.7
3540,8,B3 LM,NEWBY,2955.0,23.8,0.724,0.1,6.05,4.4,2,0.6
3541,8,B3 LM,NEWBY,2955.5,23.73,0.714,2.1,5.95,4.2,2,0.5
3542,8,B3 LM,NEWBY,2956.0,25.3,0.677,3.7,6.85,4.0,2,0.4
3543,8,B3 LM,NEWBY,2956.5,30.73,0.627,4.7,8.05,3.6,2,0.3
3544,5,B3 LM,NEWBY,2957.0,40.11,0.583,5.2,9.8,3.4,2,0.2
3545,9,B3 LM,NEWBY,2957.5,51.02,0.553,3.6,12.3,3.2,2,0.1
3546,3,B4 SH,NEWBY,2958.0,59.94,0.533,4.1,14.55,3.1,1,1.0
3547,3,B4 SH,NEWBY,2958.5,66.64,0.521,5.9,14.85,3.0,1,0.95
3548,2,B4 SH,NEWBY,2959.0,67.56,0.512,3.2,12.7,2.9,1,0.9
3549,2,B4 SH,NEWBY,2959.5,64.7,0.512,2.3,10.55,3.0,1,0.85
3550,2,B4 SH,NEWBY,2960.0,62.96,0.522,2.2,9.5,3.2,1,0.8
3551,2,B4 SH,NEWBY,2960.5,63.92,0.544,2.4,9.7,3.2,1,0.75
3552,3,B4 SH,NEWBY,2961.0,66.19,0.569,3.1,10.35,3.2,1,0.7
3553,2,B4 SH,NEWBY,2961.5,67.73,0.591,4.9,10.75,3.3,1,0.65
3554,2,B4 SH,NEWBY,2962.0,69.53,0.603,6.0,11.4,3.3,1,0.6
3555,2,B4 SH,NEWBY,2962.5,69.57,0.609,6.2,11.5,3.1,1,0.55
3556,2,B4 SH,NEWBY,2963.0,66.4,0.606,4.5,10.65,3.1,1,0.5
3557,2,B4 SH,NEWBY,2963.5,63.73,0.602,2.7,9.65,3.1,1,0.45
3558,2,B4 SH,NEWBY,2964.0,61.19,0.598,2.3,8.85,3.2,1,0.4
3559,2,B4 SH,NEWBY,2964.5,61.34,0.593,2.2,8.8,3.2,1,0.35
3560,2,B4 SH,NEWBY,2965.0,63.16,0.587,2.2,9.5,3.2,1,0.3
3561,2,B4 SH,NEWBY,2965.5,67.6,0.581,2.7,10.05,3.2,1,0.25
3562,2,B4 SH,NEWBY,2966.0,72.68,0.579,3.6,10.8,3.2,1,0.2
3563,2,B4 SH,NEWBY,2966.5,76.58,0.587,6.5,11.35,3.2,1,0.15
3564,3,B4 SH,NEWBY,2967.0,76.67,0.605,7.8,13.5,3.4,1,0.1
3565,3,B4 SH,NEWBY,2967.5,72.12,0.629,8.8,15.1,3.6,1,0.05
3566,8,B4 LM,NEWBY,2968.0,60.07,0.656,7.7,13.75,3.9,2,1.0
3567,8,B4 LM,NEWBY,2968.5,48.91,0.681,4.9,10.65,4.3,2,0.923
3568,8,B4 LM,NEWBY,2969.0,39.4,0.708,5.4,7.3,4.7,2,0.846
3569,8,B4 LM,NEWBY,2969.5,33.8,0.736,1.6,7.7,4.9,2,0.769
3570,6,B4 LM,NEWBY,2970.0,34.66,0.757,1.5,7.75,4.7,2,0.692
3571,6,B4 LM,NEWBY,2970.5,36.28,0.766,2.6,6.4,4.8,2,0.615
3572,6,B4 LM,NEWBY,2971.0,34.45,0.753,2.9,5.75,4.5,2,0.538
3573,6,B4 LM,NEWBY,2971.5,30.67,0.72,2.7,6.25,4.3,2,0.462
3574,5,B4 LM,NEWBY,2972.0,26.59,0.668,4.6,6.5,4.2,2,0.385
3575,5,B4 LM,NEWBY,2972.5,23.77,0.609,5.5,6.35,4.0,2,0.308
3576,6,B4 LM,NEWBY,2973.0,25.2,0.55,4.9,6.65,3.8,2,0.231
3577,6,B4 LM,NEWBY,2973.5,29.99,0.5,5.3,7.25,3.5,2,0.154
3578,4,B4 LM,NEWBY,2974.0,37.46,0.461,6.1,8.85,3.4,2,0.077
3579,2,B5 SH,NEWBY,2974.5,47.6,0.433,7.8,11.5,3.2,1,1.0
3580,2,B5 SH,NEWBY,2975.0,57.5,0.41,9.3,14.95,3.0,1,0.923
3581,3,B5 SH,NEWBY,2975.5,68.77,0.389,9.4,19.0,2.9,1,0.846
3582,3,B5 SH,NEWBY,2976.0,80.03,0.373,9.8,20.6,2.9,1,0.769
3583,3,B5 SH,NEWBY,2976.5,84.28,0.358,9.0,21.8,3.0,1,0.692
3584,3,B5 SH,NEWBY,2977.0,85.4,0.346,11.2,20.9,3.1,1,0.615
3585,3,B5 SH,NEWBY,2977.5,88.92,0.338,12.6,19.9,3.3,1,0.538
3586,3,B5 SH,NEWBY,2978.0,89.45,0.336,13.2,19.8,3.3,1,0.462
3587,3,B5 SH,NEWBY,2978.5,90.91,0.342,12.9,20.05,3.3,1,0.385
3588,3,B5 SH,NEWBY,2979.0,97.24,0.356,14.2,20.1,3.4,1,0.308
3589,3,B5 SH,NEWBY,2979.5,100.16,0.382,13.0,21.7,3.5,1,0.231
3590,3,B5 SH,NEWBY,2980.0,100.42,0.42,13.8,23.0,3.5,1,0.154
3591,3,B5 SH,NEWBY,2980.5,94.18,0.464,11.8,22.9,3.5,1,0.077
3592,3,B5 SH,NEWBY,2981.0,94.18,0.464,11.8,22.9,3.5,1,0.077
3593,8,B5 LM,NEWBY,2981.5,81.3,0.513,8.4,20.6,3.7,2,1.0
